seqnames,start,end,width,strand,L,area,beta,stat,pval,qval,index.start,index.end,index.width,g1_mean,g2_mean,delta,Smith_H9_KSR,Lister_H9_E8,Lister_MEL1_E8,HESO7,HESO8,Ecker_H9,Ecker_H1,RL1751_1771,RL417,RL418,RL703,blacklist,significant,class,direction,loci
chr8,139790709,139791760,1052,*,9,1.13669615231212,-0.671427751503646,-6.27366891797289,0.0429121333028668,0.461120941926308,12190723,12190731,9,0.892,0.657,0.234,0.917647058823529,0.911949685534591,0.829596412556054,0.898648648648649,0.96875,0.909090909090909,0.807017543859649,0.662790697674419,0.722972972972973,0.52991452991453,0.714285714285714,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr8:139790709-139791760
chr5,29280639,29281609,971,*,8,1.69266438899078,-0.733081337293979,-6.27322308271883,0.0429261947867049,0.461120941926308,7198152,7198159,8,0.908,0.639,0.27,0.938931297709924,0.858407079646018,0.855828220858896,0.924324324324324,0.935135135135135,0.971428571428571,0.873362445414847,0.728571428571429,0.597402597402597,0.457013574660633,0.771812080536913,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr5:29280639-29281609
chr12,97123245,97123564,320,*,21,4.05316867330361,-0.603341127197388,-6.2729255348438,0.0429367408995834,0.461120941926308,16535845,16535865,21,0.877,0.671,0.206,0.896296296296296,0.850694444444444,0.89018691588785,0.910994764397906,0.913294797687861,0.921875,0.753521126760563,0.921348314606742,0.612021857923497,0.383838383838384,0.765714285714286,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr12:97123245-97123564
chr7,66888148,66889334,1187,*,18,2.34315388897495,-0.493061227090905,-6.27114459720096,0.043028140544531,0.461736319611193,10299374,10299391,18,0.88,0.677,0.202,0.944444444444444,0.900692840646651,0.731927710843373,0.900900900900901,0.884244372990354,0.945054945054945,0.85,0.646766169154229,0.711111111111111,0.541832669322709,0.80952380952381,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr7:66888148-66889334
chr3,170745996,170746564,569,*,34,10.0951306564811,-0.771845598051128,-6.27029543331283,0.0430492327702881,0.461736319611193,5331736,5331769,34,0.492,0.162,0.33,0.776595744680851,0.290148448043185,0.274539877300614,0.550935550935551,0.210619469026549,0.82004555808656,0.522916666666667,0.0643086816720257,0.133037694013304,0.184782608695652,0.266932270916335,FALSE,TRUE,Memory_hypomethylation,Hypo,chr3:170745996-170746564
chr6,78078395,78079013,619,*,20,5.65554496408597,-0.714043117553776,-6.26923157540205,0.0430843864798833,0.461736319611193,8989336,8989355,20,0.564,0.246,0.318,0.782608695652174,0.424593967517401,0.582822085889571,0.432624113475177,0.595317725752508,0.854545454545454,0.274157303370787,0.195767195767196,0.209366391184573,0.178438661710037,0.399014778325123,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr6:78078395-78079013
chr12,126512842,126513960,1119,*,5,0.89709126851481,-0.55283026680542,-6.26911204577128,0.0430879018508428,0.461736319611193,16866419,16866423,5,0.889,0.678,0.211,0.909090909090909,0.833333333333333,0.921348314606742,0.876288659793814,0.886363636363636,0.92156862745098,0.872340425531915,0.822222222222222,0.696,0.422413793103448,0.77027027027027,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr12:126512842-126513960
chr12,64784043,64784729,687,*,73,32.4020209347464,-1.05517720052852,-6.26639733565003,0.0431828168667499,0.461736319611193,16325593,16325665,73,0.558,0.091,0.468,0.816017316017316,0.0780590717299578,0.775605942142299,0.384087791495199,0.12914691943128,0.947257383966245,0.777777777777778,0.135135135135135,0.044543429844098,0.0823529411764706,0.100840336134454,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:64784043-64784729
chr15,100015104,100015264,161,*,7,0.834406544845696,-0.60806093131227,-6.2663796402499,0.0431828168667499,0.461736319611193,19247544,19247550,7,0.952,0.733,0.22,0.985714285714286,0.922535211267606,0.948186528497409,0.956896551724138,0.965909090909091,0.936170212765957,0.950617283950617,0.730769230769231,0.755244755244755,0.743119266055046,0.701298701298701,FALSE,TRUE,Memory_hypomethylation,Hypo,chr15:100015104-100015264
chr2,225168822,225169053,232,*,5,0.595307510641219,-0.76791699950653,-6.26450420191367,0.0432671857697784,0.462112831365336,3839714,3839718,5,0.944,0.658,0.286,0.96,0.93167701863354,0.986394557823129,0.992248062015504,0.9765625,0.850574712643678,0.907172995780591,0.666666666666667,0.638461538461538,0.637037037037037,0.688,FALSE,TRUE,Memory_hypomethylation,Hypo,chr2:225168822-225169053
chr9,108931536,108932087,552,*,6,1.50974774477052,-0.939334899367136,-6.26389284759898,0.043284762624576,0.462112831365336,12937737,12937742,6,0.906,0.605,0.301,0.938461538461538,0.923076923076923,0.941747572815534,0.863636363636364,0.978021978021978,0.981132075471698,0.714285714285714,0.663793103448276,0.638095238095238,0.481927710843373,0.635714285714286,FALSE,TRUE,Memory_hypomethylation,Hypo,chr9:108931536-108932087
chr3,75308612,75309228,617,*,6,0.640542103370012,-0.521353284925186,-6.26338897703168,0.043298824108414,0.462112831365336,4700727,4700732,6,0.842,0.6,0.242,0.798076923076923,0.841346153846154,0.918269230769231,0.858208955223881,0.850746268656716,0.8,0.827956989247312,0.608108108108108,0.607843137254902,0.52027027027027,0.663157894736842,FALSE,TRUE,Memory_hypomethylation,Hypo,chr3:75308612-75309228
chr7,157698230,157698727,498,*,11,3.2826327984475,0.747119980877818,6.26254618325985,0.0433234317051307,0.462112831365336,11084439,11084449,11,0.287,0.666,-0.378,0.188888888888889,0.226950354609929,0.229437229437229,0.330232558139535,0.32972972972973,0.209302325581395,0.496402877697842,0.915254237288136,0.712041884816754,0.569444444444444,0.46551724137931,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr7:157698230-157698727
chr18,14705924,14707058,1135,*,7,0.855667820717315,0.606615057575541,6.26219261736088,0.0433445239308878,0.462208752743951,21426647,21426653,7,0.647,0.854,-0.207,0.514705882352941,0.64018691588785,0.627272727272727,0.659574468085106,0.745762711864407,0.615384615384615,0.728571428571429,0.907563025210084,0.870503597122302,0.708333333333333,0.931372549019608,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr18:14705924-14707058
chr6,65703775,65704903,1129,*,7,1.10808060774564,-0.616833550774042,-6.26176958008294,0.0433550700437664,0.462208752743951,8916101,8916107,7,0.887,0.652,0.235,0.912087912087912,0.913223140495868,0.717299578059072,0.924657534246575,0.918032786885246,0.940298507462687,0.885,0.743801652892562,0.670886075949367,0.475524475524476,0.71830985915493,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:65703775-65704903
chr21,45769851,45770775,925,*,49,22.8805776394768,-1.2112571796166,-6.25908982971507,0.0435027156240662,0.463336252399673,23841196,23841244,49,0.734,0.343,0.391,0.972251867662754,0.91398478642481,0.786096256684492,0.344973544973545,0.442119944211994,0.958441558441558,0.720481927710843,0.171014492753623,0.113421550094518,0.267056530214425,0.82,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr21:45769851-45770775
chr10,50976384,50977034,651,*,43,14.9255836593143,-0.936249405400903,-6.25895696645816,0.0435062309950257,0.463336252399673,13812137,13812179,43,0.606,0.204,0.401,0.768041237113402,0.561030235162374,0.388028895768834,0.696117804551539,0.371534195933457,0.960698689956332,0.496,0.151219512195122,0.123203285420945,0.148867313915858,0.394495412844037,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:50976384-50977034
chr1,105500398,105500779,382,*,6,2.39081945797071,-1.15510271156146,-6.25759028642705,0.0435800537851757,0.463825613853101,1058491,1058496,6,0.613,0.153,0.46,0.746478873239437,0.63716814159292,0.170731707317073,0.697916666666667,0.547619047619048,0.716981132075472,0.774390243902439,0.0952380952380952,0.188118811881188,0.151898734177215,0.178571428571429,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:105500398-105500779
chr19,54496122,54496596,475,*,29,8.915208684778,-0.633341029402427,-6.25597046419187,0.0436714534301232,0.464368950370164,22790367,22790395,29,0.916,0.649,0.268,0.943609022556391,0.942408376963351,0.953764861294584,0.848275862068966,0.880555555555556,0.941860465116279,0.903780068728522,0.93,0.611675126903553,0.226890756302521,0.826086956521739,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr19:54496122-54496596
chr18,75966773,75967685,913,*,10,1.86902658875453,-0.560897414643568,-6.25442307596705,0.0437206686235565,0.464650198875866,21877233,21877242,10,0.868,0.651,0.217,0.89010989010989,0.808080808080808,0.838297872340426,0.883177570093458,0.820809248554913,0.943820224719101,0.892,0.736263736263736,0.690763052208835,0.363636363636364,0.814102564102564,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr18:75966773-75967685
chr12,126501510,126502478,969,*,9,1.43935875201669,-0.510616255678449,-6.2532133771573,0.043805037526585,0.465380283660464,16866340,16866348,9,0.888,0.687,0.201,0.97752808988764,0.873134328358209,0.789719626168224,0.912408759124088,0.896296296296296,0.913978494623656,0.851851851851852,0.83448275862069,0.75,0.503067484662577,0.659090909090909,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr12:126501510-126502478
chr3,195384309,195384489,181,*,10,2.52964897174105,-0.760435119255336,-6.25229120189882,0.0438437066071397,0.465380283660464,5542411,5542420,10,0.739,0.4,0.339,0.694117647058824,0.685279187817259,0.785714285714286,0.848167539267016,0.788135593220339,0.698795180722892,0.673469387755102,0.559322033898305,0.471153846153846,0.3,0.271186440677966,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr3:195384309-195384489
chr7,150710426,150711461,1036,*,64,15.2431303943175,-0.766962451426634,-6.25197689997601,0.0438577680909778,0.465380283660464,10983313,10983376,64,0.456,0.136,0.321,0.489795918367347,0.0864197530864197,0.182872435325602,0.607712765957447,0.601522842639594,0.450413223140496,0.776683087027915,0.087378640776699,0.0627376425855513,0.363636363636364,0.0300751879699248,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:150710426-150711461
chr4,66839026,66839258,233,*,6,1.67843978744506,-1.02180289070765,-6.25138495975917,0.043899952542492,0.465606502811361,6112682,6112687,6,0.924,0.595,0.329,0.929824561403509,0.890173410404624,0.93010752688172,0.951807228915663,0.94,0.921875,0.905660377358491,0.701492537313433,0.565891472868217,0.466666666666667,0.646153846153846,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr4:66839026-66839258
chr18,26486929,26487546,618,*,11,1.91760538842082,-0.760101836804512,-6.25038290224717,0.0439491677359253,0.465606502811361,21499170,21499180,11,0.876,0.645,0.231,0.911764705882353,0.958064516129032,0.871134020618557,0.863636363636364,0.858490566037736,0.879310344827586,0.788461538461538,0.65625,0.669565217391304,0.635514018691589,0.6171875,FALSE,TRUE,Memory_hypomethylation,Hypo,chr18:26486929-26487546
chr10,65882500,65883679,1180,*,6,1.91207289229132,-0.977094223302505,-6.25037038849946,0.0439491677359253,0.465606502811361,13901852,13901857,6,0.863,0.578,0.285,0.901639344262295,0.807162534435262,0.920502092050209,0.87012987012987,0.867924528301887,0.871794871794872,0.802816901408451,0.50261780104712,0.634408602150538,0.616438356164384,0.558011049723757,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:65882500-65883679
chr10,68197445,68198028,584,*,7,1.79157879715177,-0.881783304695922,-6.25012856249157,0.0439597138488039,0.465606502811361,13914173,13914179,7,0.911,0.593,0.318,0.91025641025641,0.885106382978723,0.890804597701149,0.889830508474576,0.974358974358974,0.935897435897436,0.892307692307692,0.507042253521127,0.682692307692308,0.539823008849557,0.642276422764228,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:68197445-68198028
chr10,132356378,132356741,364,*,11,1.43983163975031,-0.589331617123834,-6.24999929153253,0.0439632292197634,0.465606502811361,14528065,14528075,11,0.895,0.655,0.24,0.897058823529412,0.862068965517241,0.894409937888199,0.925714285714286,0.878205128205128,0.890243902439024,0.917355371900826,0.6,0.704545454545455,0.52317880794702,0.793103448275862,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132356378-132356741
chr6,18027219,18027511,293,*,5,0.641112102315633,-0.995634325210954,-6.24918496840606,0.0439843214455205,0.465606502811361,8516909,8516913,5,0.843,0.608,0.235,0.835820895522388,0.717791411042945,0.955696202531646,0.853448275862069,0.830188679245283,0.838709677419355,0.871165644171779,0.671232876712329,0.522727272727273,0.605504587155963,0.633663366336634,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:18027219-18027511
chr5,3197636,3198237,602,*,29,6.87152567034622,0.852108112546691,6.24875031748573,0.0439948675583991,0.465606502811361,7003319,7003347,29,0.078,0.402,-0.324,0.0423280423280423,0.10873786407767,0.0318471337579618,0.0777537796976242,0.0980810234541578,0.0468227424749164,0.138138138138138,0.903225806451613,0.222737819025522,0.328530259365994,0.152941176470588,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr5:3197636-3198237
chr6,105192978,105193416,439,*,6,1.02901959578832,-1.02887946175287,-6.24860491987415,0.0440054136712777,0.465606502811361,9149205,9149210,6,0.9,0.441,0.46,0.948717948717949,0.862068965517241,0.902777777777778,0.793388429752066,0.916030534351145,0.956521739130435,0.923076923076923,0.478991596638655,0.55,0.329787234042553,0.403669724770642,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr6:105192978-105193416
chr6,102162048,102163043,996,*,5,0.666152672532326,-0.584811879568848,-6.24837048427108,0.0440159597841562,0.465606502811361,9134156,9134160,5,0.848,0.629,0.219,0.91358024691358,0.813278008298755,0.882051282051282,0.835714285714286,0.795454545454545,0.888888888888889,0.806306306306306,0.731132075471698,0.585798816568047,0.547619047619048,0.650205761316872,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:102162048-102163043
chr22,49514519,49515021,503,*,8,1.71147576667456,-0.721108116887321,-6.24577375513807,0.0441319670258204,0.466591822315725,24358758,24358765,8,0.904,0.653,0.252,0.891891891891892,0.871428571428571,0.912328767123288,0.915151515151515,0.957219251336898,0.821917808219178,0.95959595959596,0.75,0.645833333333333,0.514285714285714,0.7,FALSE,TRUE,Memory_hypomethylation,Hypo,chr22:49514519-49515021
chr15,88131127,88132324,1198,*,10,2.38182020446022,-0.607148077862712,-6.24533382615923,0.0441530592515775,0.466693949173653,19124322,19124331,10,0.897,0.676,0.22,0.936305732484076,0.877022653721683,0.91131498470948,0.93859649122807,0.770925110132159,0.945945945945946,0.896860986547085,0.747368421052632,0.657142857142857,0.646153846153846,0.654929577464789,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr15:88131127-88132324
chr7,158029261,158029425,165,*,7,1.23021990164729,-0.661446549117126,-6.24433677063141,0.0441952437030918,0.46689804430743,11090056,11090062,7,0.932,0.721,0.212,0.895833333333333,0.961538461538462,0.934782608695652,0.883333333333333,0.971014492753623,0.983870967741935,0.895833333333333,0.7,0.711340206185567,0.671875,0.8,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:158029261-158029425
chr1,1713614,1714560,947,*,50,15.3589458288396,-0.894385476997281,-6.24392674914065,0.044230397412687,0.46698113646216,27960,28009,50,0.459,0.09,0.369,0.162666666666667,0.201660735468565,0.181327160493827,0.71993410214168,0.601910828025478,0.783261802575107,0.562647754137116,0.0780141843971631,0.054,0.119592875318066,0.107913669064748,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:1713614-1714560
chr12,45375914,45376384,471,*,5,0.868717197281412,-0.598261184555919,-6.24386956912755,0.044237428154606,0.46698113646216,16137918,16137922,5,0.882,0.64,0.243,0.852272727272727,0.892018779342723,0.930635838150289,0.805970149253731,0.8671875,0.9375,0.891666666666667,0.716666666666667,0.662420382165605,0.509433962264151,0.669565217391304,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:45375914-45376384
chr11,28732441,28733366,926,*,6,1.0718029345211,0.86385900733229,6.24146301935703,0.0443288277995535,0.46761071646534,14849599,14849604,6,0.476,0.847,-0.371,0.535714285714286,0.489795918367347,0.543147208121827,0.542168674698795,0.372413793103448,0.573529411764706,0.274193548387097,0.8046875,0.863354037267081,0.805755395683453,0.912280701754386,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr11:28732441-28733366
chr7,57927656,57928565,910,*,71,8.9555408552896,-0.546304827894976,-6.2391399331388,0.0444342889283392,0.468332586714106,10248568,10248638,71,0.9,0.693,0.208,0.93109243697479,0.933884297520661,0.924574209245742,0.861852433281005,0.912599318955732,0.881057268722467,0.8575,0.962113659022931,0.637599093997735,0.283372365339578,0.887005649717514,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr7:57927656-57928565
chr16,25438072,25438742,671,*,9,1.87471075356385,-0.558618135927118,-6.23380455608196,0.044655757298789,0.469244077718522,19618850,19618858,9,0.901,0.685,0.215,0.941176470588235,0.905940594059406,0.929166666666667,0.930555555555556,0.917197452229299,0.908045977011494,0.773913043478261,0.783505154639175,0.738255033557047,0.470149253731343,0.75,FALSE,TRUE,Memory_hypomethylation,Hypo,chr16:25438072-25438742
chr3,76083799,76084640,842,*,7,1.01037286783591,-0.499435565478339,-6.23352274274725,0.0446592726697485,0.469244077718522,4708163,4708169,7,0.838,0.633,0.205,0.924731182795699,0.726443768996961,0.844155844155844,0.852760736196319,0.89873417721519,0.839506172839506,0.77972027972028,0.643518518518518,0.696335078534031,0.587209302325581,0.605,FALSE,TRUE,Memory_hypomethylation,Hypo,chr3:76083799-76084640
chr6,144040884,144041730,847,*,9,2.38640017764943,-0.754596554290048,-6.23293550610042,0.0446873956374246,0.469244077718522,9423984,9423992,9,0.888,0.524,0.364,0.941666666666667,0.900763358778626,0.946043165467626,0.931428571428571,0.824324324324324,0.931818181818182,0.738693467336683,0.303703703703704,0.58974358974359,0.607692307692308,0.593103448275862,FALSE,TRUE,Aberrant_hypomethylation,Hypo,chr6:144040884-144041730
chr6,169108893,169109085,193,*,5,0.546620714254732,-0.622902742775382,-6.23271332898937,0.0446979417503032,0.469244077718522,9675039,9675043,5,0.935,0.705,0.23,0.976190476190476,0.929936305732484,0.926267281105991,0.908396946564885,0.944954128440367,0.942857142857143,0.914893617021277,0.72,0.664473684210526,0.716535433070866,0.717105263157895,FALSE,TRUE,Memory_hypomethylation,Hypo,chr6:169108893-169109085
chr21,24788853,24789673,821,*,6,1.21002858561212,-0.638440992097298,-6.23209248716899,0.0447190339760603,0.469244077718522,23613628,23613633,6,0.907,0.645,0.262,0.9375,0.848101265822785,0.925531914893617,0.905982905982906,0.952,0.907894736842105,0.875,0.833333333333333,0.5625,0.372093023255814,0.8125,FALSE,TRUE,Memory_hypomethylation,Hypo,chr21:24788853-24789673
chr1,30187958,30188575,618,*,10,2.89379446795759,-0.838190255370125,-6.23207232510466,0.0447225493470198,0.469244077718522,453875,453884,10,0.902,0.643,0.259,0.907894736842105,0.82967032967033,0.892508143322476,0.941666666666667,0.978260869565217,0.88135593220339,0.879310344827586,0.690140845070423,0.605042016806723,0.603960396039604,0.67175572519084,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:30187958-30188575
chr10,132625245,132626494,1250,*,6,1.83904392218384,-0.797727469167443,-6.23135907543579,0.044743641572777,0.469244077718522,14531533,14531538,6,0.927,0.7,0.227,0.978947368421053,0.892045454545455,0.90521327014218,0.917910447761194,0.933823529411765,0.953846153846154,0.90625,0.784552845528455,0.615819209039548,0.674846625766871,0.723958333333333,FALSE,TRUE,Memory_hypomethylation,Hypo,chr10:132625245-132626494
chr4,185802304,185802692,389,*,5,0.669212698668048,-0.601717514761645,-6.23108882929595,0.044750672314696,0.469244077718522,6887683,6887687,5,0.923,0.683,0.241,0.939024390243902,0.888888888888889,0.965277777777778,0.896551724137931,0.931623931623932,0.909090909090909,0.933333333333333,0.672413793103448,0.706422018348624,0.660194174757282,0.692307692307692,FALSE,TRUE,Memory_hypomethylation,Hypo,chr4:185802304-185802692
chr8,138642790,138643012,223,*,7,0.829973143311045,-0.58850860139335,-6.22930562000091,0.044838556588684,0.469652878750799,12181681,12181687,7,0.934,0.714,0.221,0.943661971830986,0.927884615384615,0.948837209302326,0.968421052631579,0.911504424778761,0.939393939393939,0.899159663865546,0.791666666666667,0.797979797979798,0.586666666666667,0.677966101694915,FALSE,TRUE,Memory_hypomethylation,Hypo,chr8:138642790-138643012
chr10,35896469,35897279,811,*,78,36.1648240180488,-1.00302124893794,-6.22879333572637,0.0448420719596435,0.469652878750799,13721154,13721231,78,0.855,0.434,0.421,0.962311557788945,0.920524017467249,0.935414424111948,0.810888252148997,0.479220779220779,0.96078431372549,0.913621262458472,0.948339483394834,0.139318885448916,0.153846153846154,0.494845360824742,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr10:35896469-35897279
chr11,95389180,95390203,1024,*,7,1.12859573833594,0.490081845576332,6.22557489592814,0.0449897175399434,0.469852868159767,15432100,15432106,7,0.674,0.898,-0.224,0.647619047619048,0.69969040247678,0.648829431438127,0.695906432748538,0.651898734177215,0.689189189189189,0.684873949579832,0.924107142857143,0.915343915343915,0.835616438356164,0.917322834645669,FALSE,TRUE,Memory_hypermethylation,Hyper,chr11:95389180-95390203
chr1,248100511,248101031,521,*,23,7.30977966049414,-1.0687127110061,-6.22551640475216,0.0449932329109029,0.469852868159767,2062423,2062445,23,0.57,0.177,0.393,0.36,0.10427807486631,0.605590062111801,0.822033898305085,0.494071146245059,0.828402366863905,0.772727272727273,0.191176470588235,0.310344827586207,0.0564516129032258,0.148148148148148,FALSE,TRUE,Memory_hypomethylation,Hypo,chr1:248100511-248101031
chr5,176046809,176047759,951,*,63,17.2674058299665,-0.789900399525306,-6.2252175409424,0.045007294394741,0.469852868159767,8248614,8248676,63,0.401,0.11,0.291,0.0904977375565611,0.0574387947269303,0.264201983769161,0.758344459279039,0.64153627311522,0.470909090909091,0.522012578616352,0.0618892508143322,0.131054131054131,0.106035889070147,0.139240506329114,FALSE,TRUE,Memory_hypomethylation,Hypo,chr5:176046809-176047759
chr12,131045974,131046541,568,*,9,1.28814247986947,-0.492325643137128,-6.22473590087778,0.0450354173624172,0.469852868159767,16916746,16916754,9,0.85,0.65,0.2,0.845588235294118,0.808888888888889,0.875,0.88135593220339,0.80952380952381,0.898876404494382,0.830985915492958,0.6,0.687224669603524,0.622093023255814,0.690582959641256,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:131045974-131046541
chr18,32847118,32847758,641,*,56,27.0876526579166,-1.04788569780874,-6.2242068018736,0.0450635403300933,0.469859367387272,21540065,21540120,56,0.801,0.291,0.511,0.916387959866221,0.690126050420168,0.931718061674009,0.700831024930748,0.576923076923077,0.974554707379135,0.819218241042345,0.852941176470588,0.0966469428007889,0.0748440748440748,0.138020833333333,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr18:32847118-32847758
chr4,40995100,40995771,672,*,5,0.886724985187506,-0.501845088395309,-6.22401318513458,0.0450740864429719,0.469859367387272,5965571,5965575,5,0.863,0.63,0.233,0.88,0.846625766871166,0.850931677018634,0.878048780487805,0.871794871794872,0.911764705882353,0.801724137931034,0.697916666666667,0.658333333333333,0.614678899082569,0.549180327868853,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr4:40995100-40995771
chr5,150284227,150284634,408,*,29,8.32903930883452,-0.871306473132927,-6.22321715197897,0.0451127555235266,0.470142403172295,8028717,8028745,29,0.349,0.036,0.313,0.375,0.711967545638945,0.121112929623568,0.130357142857143,0.410798122065728,0.454545454545455,0.239285714285714,0.086734693877551,0.0286259541984733,0.00623052959501558,0.0218978102189781,FALSE,TRUE,Memory_hypomethylation,Hypo,chr5:150284227-150284634
chr3,25831191,25831847,657,*,51,17.5041552004644,-0.846455825890882,-6.22287462938781,0.0451303323783242,0.470205538033582,4273747,4273797,51,0.367,0.06,0.307,0.0448877805486284,0.537190082644628,0.433663366336634,0.100981767180926,0.383064516129032,0.540925266903915,0.5273390036452,0.0527859237536657,0.0535947712418301,0.0549450549450549,0.0777479892761394,FALSE,TRUE,Memory_hypomethylation,Hypo,chr3:25831191-25831847
chr21,23197667,23198579,913,*,8,3.23616160279201,-0.836755062575995,-6.22249251216093,0.0451479092331218,0.470268640674985,23604160,23604167,8,0.905,0.583,0.323,0.928571428571429,0.912844036697248,0.902325581395349,0.906474820143885,0.970760233918129,0.868852459016393,0.845679012345679,0.56,0.552447552447552,0.586466165413534,0.631205673758865,FALSE,TRUE,Memory_hypomethylation,Hypo,chr21:23197667-23198579
chr12,27642271,27643201,931,*,7,1.23350014744142,-0.569708915226809,-6.22115053092556,0.0451936090555956,0.470593888320141,16030080,16030086,7,0.916,0.716,0.2,0.961165048543689,0.879084967320261,0.931407942238267,0.896739130434783,0.935135135135135,0.961038961038961,0.846441947565543,0.74235807860262,0.723300970873786,0.696261682242991,0.702127659574468,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:27642271-27643201
chr12,42255234,42255641,408,*,5,0.809622372247327,0.999465839936947,6.22070736859552,0.0452147012813527,0.470593888320141,16117225,16117229,5,0.405,0.822,-0.417,0.52,0.476923076923077,0.245614035087719,0.479166666666667,0.329113924050633,0.477272727272727,0.306122448979592,0.892307692307692,0.813559322033898,0.777777777777778,0.804597701149425,FALSE,TRUE,Aberrant_hypermethylation,Hyper,chr12:42255234-42255641
chr8,3905158,3905739,582,*,5,0.831538956546359,-0.607040664869743,-6.22054985629894,0.0452252473942313,0.470593888320141,11162540,11162544,5,0.916,0.704,0.212,0.981132075471698,0.904458598726115,0.893617021276596,0.91304347826087,0.956896551724138,0.898550724637681,0.862857142857143,0.731707317073171,0.609271523178808,0.629139072847682,0.845161290322581,FALSE,TRUE,Partial_hypomethylation_memory,Hypo,chr8:3905158-3905739
chr16,17218253,17219265,1013,*,11,3.44125342051406,0.758335812622502,6.21812014802367,0.0453271931520574,0.471346578239217,19537352,19537362,11,0.645,0.908,-0.263,0.608433734939759,0.631961259079903,0.611764705882353,0.7578125,0.616822429906542,0.614173228346457,0.673366834170854,0.940568475452196,0.903614457831325,0.880658436213992,0.908376963350785,FALSE,TRUE,Memory_hypermethylation,Hyper,chr16:17218253-17219265
chr1,152183309,152183562,254,*,5,0.654068853968439,0.664830611074501,6.21606609811257,0.0453834390874097,0.471398821116324,1246652,1246656,5,0.477,0.723,-0.246,0.484848484848485,0.42512077294686,0.401234567901235,0.495049504950495,0.562043795620438,0.361111111111111,0.608465608465608,0.639175257731959,0.857142857142857,0.796178343949045,0.598837209302326,FALSE,TRUE,Memory_hypermethylation,Hyper,chr1:152183309-152183562
chr7,68290120,68291478,1359,*,9,1.79135699361044,-0.560794603107057,-6.21418993381494,0.0454572618775596,0.471581253190102,10313416,10313424,9,0.912,0.681,0.231,0.931034482758621,0.924812030075188,0.9375,0.900662251655629,0.942196531791908,0.891304347826087,0.856,0.603448275862069,0.707317073170732,0.509433962264151,0.902597402597403,FALSE,TRUE,Memory_hypomethylation,Hypo,chr7:68290120-68291478
chr12,6756080,6756453,374,*,26,3.30201963044903,-0.557051482812976,-6.2138927282887,0.0454678079904382,0.471581253190102,15865689,15865714,26,0.405,0.177,0.228,0.28042328042328,0.15990990990991,0.24,0.444816053511706,0.544520547945205,0.597938144329897,0.564102564102564,0.15625,0.265384615384615,0.217391304347826,0.0677966101694915,FALSE,TRUE,Memory_hypomethylation,Hypo,chr12:6756080-6756453
chr4,68697193,68697673,481,*,7,3.20625423037468,0.959404811091898,6.21312520042461,0.0454818694742763,0.471581253190102,6122858,6122864,7,0.544,0.91,-0.366,0.470588235294118,0.523012552301255,0.725165562913907,0.567375886524823,0.546511627906977,0.45,0.524017467248908,0.936507936507937,0.938775510204082,0.852216748768473,0.912442396313364,FALSE,TRUE,Memory_hypermethylation,Hyper,chr4:68697193-68697673
