"RL1980" "RL1981" "RL1982" "RL1983" "RL1984" "RL1985" "RL1986" "RL2352" "RL2560" "RL2561"
"chr19:3457290-3458306" 0.372262773722628 0.184049079754601 0.609137055837564 0.133720930232558 0.187845303867403 0.0760869565217391 0.226890756302521 0.148867313915858 0.470588235294118 0.178343949044586
"chr19:3478582-3480831" 0.33625730994152 0.190123456790123 0.554285714285714 0.227272727272727 0.279411764705882 0.430939226519337 0.556291390728477 0.203738317757009 0.50314465408805 0.167741935483871
"chr19:3708341-3708964" 0.445205479452055 0.312925170068027 0.720670391061452 0.318181818181818 0.507246376811594 0.261363636363636 0.261904761904762 0.327526132404181 0.688405797101449 0.365217391304348
"chr19:3783925-3784172" 0.569444444444444 0.48 0.833333333333333 0.323529411764706 0.916666666666667 1 0.75 0.743169398907104 0.716666666666667 0.461538461538462
"chr19:4877762-4878581" 0.582329317269076 0.448598130841121 0.942446043165468 0.564516129032258 0.5 0.826923076923077 0.365384615384615 0.430894308943089 0.795138888888889 0.387323943661972
"chr19:5086701-5087227" 0.473282442748092 0.442622950819672 0.926829268292683 0.568807339449541 0.531531531531532 0.448275862068966 0.880597014925373 0.48125 0.917355371900826 0.6953125
"chr19:5250601-5251917" 0.467065868263473 0.317567567567568 0.511278195488722 0.157894736842105 0.109311740890688 0.16304347826087 0.854166666666667 0.160550458715596 0.617721518987342 0.197986577181208
"chr19:5394752-5395397" 0.385245901639344 0.135 0.611650485436893 0.286549707602339 0.14957264957265 0.229007633587786 0.305194805194805 0.188442211055276 0.5 0.28
"chr19:5492663-5493285" 0.531578947368421 0.211805555555556 0.561151079136691 0.173160173160173 0.121546961325967 0.225352112676056 0.218045112781955 0.2 0.634304207119741 0.220833333333333
"chr19:6531065-6532647" 0.0191082802547771 0.13659793814433 0.567811934900542 0.103448275862069 0.102173913043478 0.218623481781377 0.0770877944325482 0.0981481481481482 0.489194499017682 0.115473441108545
"chr19:6534384-6534951" 0.225 0.0232558139534884 0.565573770491803 0.104166666666667 0.0402684563758389 0.0263157894736842 0.875 0.0566037735849057 0.363207547169811 0.0904977375565611
"chr19:6587224-6591822" 0.0412060301507538 0.0425383542538354 0.631257631257631 0.039032006245121 0.0720545277507303 0.060515873015873 0.122781065088757 0.0780653372931693 0.451941438574157 0.0541935483870968
"chr19:7734857-7735877" 0.0375 0.805555555555556 0.172727272727273 0.0974025974025974 0.0954063604240283 0.0652173913043478 0.666666666666667 0.833935018050541 0.181506849315068 0.294820717131474
"chr19:8511155-8512858" 0.0450704225352113 0.685990338164251 0.348360655737705 0.666666666666667 0.736111111111111 0.636363636363636 0.75462962962963 0.658054711246201 0.409708737864078 0.59
"chr19:8575477-8576754" 0.0625 0.971764705882353 0.524361948955916 0.713709677419355 0.6751269035533 0.11864406779661 0.951541850220264 0.935093509350935 0.625 0.944525547445256
"chr19:8920903-8927129" 0.4739336492891 0.906584992343032 0.675510204081633 0.857768052516411 0.857692307692308 0.88622754491018 0.764542936288089 0.881944444444444 0.683738796414853 0.874298540965208
"chr19:8942550-8943682" 0.0267558528428094 0.0248447204968944 0.673640167364017 0.20103986135182 0.0546697038724374 0.327272727272727 0.0321285140562249 0.00988319856244385 0.899408284023669 0.00940438871473354
"chr19:9473565-9474148" 0.0223048327137546 0.957831325301205 0.206703910614525 0.406976744186047 0.661870503597122 0.0701754385964912 0.888888888888889 0.924870466321243 0.304635761589404 0.860902255639098
"chr19:9508386-9509452" 0.036697247706422 0.85 0.431693989071038 0.832167832167832 0.826446280991736 0.5375 0.559405940594059 0.827586206896552 0.355555555555556 0.735632183908046
"chr19:9517242-9518061" 0.0425531914893617 0.921810699588477 0.313253012048193 0.48582995951417 0.599206349206349 0.179310344827586 0.783132530120482 0.904448105436573 0.239644970414201 0.942857142857143
"chr19:9608531-9609630" 0 0.8719646799117 0.229828850855746 0.254302103250478 0.358369098712446 0.0215982721382289 0.796875 0.856132075471698 0.243697478991597 0.825242718446602
"chr19:9692447-9693935" 0.0396039603960396 0.651315789473684 0.352713178294574 0.546816479400749 0.768595041322314 0.684444444444444 0.895424836601307 0.646048109965636 0.387005649717514 0.637055837563452
"chr19:10404287-10405467" 0.145383104125737 0.515486725663717 0.373913043478261 0.288201160541586 0.218446601941748 0.205607476635514 0.911392405063291 0.613247863247863 0.251282051282051 0.329238329238329
"chr19:10624823-10625745" 0.0210084033613445 0.689149560117302 0.052158273381295 0.0249480249480249 0.0233812949640288 0.0597609561752988 0.967592592592593 0.736737400530504 0.0668693009118541 0.0564102564102564
"chr19:11959443-11960319" 0.0575342465753425 0.769647696476965 0.0994318181818182 0.264758497316637 0.076271186440678 0.0537974683544304 0.40343347639485 0.759852216748768 0.0711111111111111 0.301449275362319
"chr19:12034839-12035328" 0.0780141843971631 0.891213389121339 0.106382978723404 0.77124183006536 0.607929515418502 0.358778625954198 0.847457627118644 0.887530562347188 0.131474103585657 0.837988826815642
"chr19:12161705-12162678" 0.0134529147982063 0.931216931216931 0.175965665236052 0.892957746478873 0.900958466453674 0.555984555984556 0.487394957983193 0.80794701986755 0.119373776908023 0.825221238938053
"chr19:12176273-12176895" 0.00760456273764259 0.921146953405018 0.526315789473684 0.80188679245283 0.919753086419753 0.830601092896175 0.829113924050633 0.900523560209424 0.421259842519685 0.864406779661017
"chr19:12305553-12306626" 0.0142857142857143 0.938967136150235 0.0172839506172839 0.0368098159509202 0.115044247787611 0.0552763819095477 0.977142857142857 0.688760806916426 0.051980198019802 0.509513742071882
"chr19:12624274-12624880" 0.0185873605947955 0.948598130841122 0.495016611295681 0.945288753799392 0.926174496644295 0.243589743589744 0.957894736842105 0.973013493253373 0.597345132743363 0.942148760330578
"chr19:12666306-12666569" 0.0809968847352025 0.445859872611465 0.122222222222222 0.23780487804878 0.358695652173913 0 0.971428571428571 0.41005291005291 0.106870229007634 0.484076433121019
"chr19:12707465-12708179" 0.0272373540856031 0.930513595166163 0.950310559006211 0.76431718061674 0.454849498327759 0.436781609195402 0.959459459459459 0.930508474576271 0.86046511627907 0.905844155844156
"chr19:12758121-12759292" 0.0393258426966292 0.795252225519288 0.123222748815166 0.236024844720497 0.398720682302772 0.105527638190955 0.951351351351351 0.822493224932249 0.114832535885167 0.161971830985915
"chr19:12862272-12863144" 0.176470588235294 0.119205298013245 0.298387096774194 0.124031007751938 0.470149253731343 0.670886075949367 0.19047619047619 0.123456790123457 0.223880597014925 0.211180124223602
"chr19:12983697-12985150" 0.00637958532695375 0.960861056751468 0.0967741935483871 0.753747323340471 0.741556534508076 0.321937321937322 0.968965517241379 0.937925813777441 0.107427055702918 0.957860615883306
"chr19:13068293-13068595" 0.0225988700564972 0.824390243902439 0.348837209302326 0.813664596273292 0.683333333333333 0.310344827586207 0.522522522522523 0.871951219512195 0.342261904761905 0.851694915254237
"chr19:13095914-13097073" 0.368131868131868 0.298245614035088 0.75 0.262948207171315 0.400990099009901 0.488721804511278 0.45 0.324420677361854 0.786561264822134 0.375
"chr19:13112742-13113455" 0.697674418604651 0.493243243243243 0.941605839416058 0.553672316384181 0.650793650793651 0.805825242718447 0.793103448275862 0.453781512605042 0.718061674008811 0.466981132075472
"chr19:13119440-13120641" 0.487603305785124 0.355048859934853 0.784313725490196 0.464163822525597 0.366533864541833 0.616216216216216 0.892857142857143 0.331262939958592 0.75092936802974 0.405286343612335
"chr19:13131612-13133178" 0.37962962962963 0.0680851063829787 0.410714285714286 0.0862944162436548 0.0747330960854092 0.128787878787879 0.875776397515528 0.082089552238806 0.516605166051661 0.0849056603773585
"chr19:13136293-13141193" 0.451315789473684 0.400669642857143 0.726174496644295 0.438292964244521 0.382022471910112 0.354309165526676 0.795634920634921 0.381620931716656 0.691897654584222 0.466101694915254
"chr19:13164806-13165884" 0.388059701492537 0.142857142857143 0.565573770491803 0.180722891566265 0.179775280898876 0.144578313253012 0.118518518518519 0.117808219178082 0.445945945945946 0.153846153846154
"chr19:13167349-13171461" 0.343023255813953 0.429305912596401 0.722707423580786 0.41254752851711 0.415672913117547 0.426751592356688 0.738562091503268 0.383429672447013 0.623300970873786 0.4
"chr19:13202484-13203565" 0.305309734513274 0.275109170305677 0.546511627906977 0.205298013245033 0.298780487804878 0.358333333333333 0.492753623188406 0.206896551724138 0.603960396039604 0.188235294117647
"chr19:13228059-13228528" 0.0140845070422535 0.776315789473684 0.378151260504202 0.779487179487179 0.806282722513089 0.348387096774194 0.685393258426966 0.703619909502262 0.296875 0.85140562248996
"chr19:13813268-13813678" 0.0204081632653061 0.991304347826087 0.672489082969432 0.462616822429907 0.458715596330275 0.189655172413793 NA 0.946127946127946 0.707692307692308 0.813492063492063
"chr19:14048477-14049594" 0.340425531914894 0.206106870229008 0.825 0.242424242424242 0.224137931034483 0.326530612244898 0.0615384615384615 0.164113785557987 0.717391304347826 0.18942731277533
"chr19:14074050-14074702" 0.0775862068965517 0.478571428571429 0.237037037037037 0 0.18407960199005 0.027972027972028 0.949640287769784 0.46690518783542 0.04 0.484162895927602
"chr19:14320105-14320883" 0.036697247706422 0.816393442622951 0.0745341614906832 0.21405750798722 0.14868804664723 0.278481012658228 0.885416666666667 0.891050583657588 0.0909090909090909 0.166666666666667
"chr19:14584161-14584974" 0.0560747663551402 0.90359168241966 0.592178770949721 0.224422442244224 0.195227765726681 0.0635838150289017 0.976190476190476 0.894573643410853 0.514869888475836 0.931106471816284
"chr19:15133658-15134025" 0.192 0.80377358490566 0.215909090909091 0.709459459459459 0.383333333333333 0.282051282051282 0.935483870967742 0.904624277456647 0.552238805970149 0.722222222222222
"chr19:15619224-15619676" 0.0879120879120879 0.980582524271845 0.744186046511628 0.758620689655172 0.542857142857143 0.0952380952380952 0.507462686567164 0.905718701700155 0.7725 0.904477611940299
"chr19:15661763-15662144" 0.0588235294117647 0.808219178082192 0.767241379310345 0.767123287671233 0.362068965517241 0.318181818181818 0.808823529411765 0.865 0.741176470588235 0.808219178082192
"chr19:15947148-15948285" 0.0110294117647059 0.896103896103896 0.883008356545961 0.809836065573771 0.505714285714286 0.2 0.711764705882353 0.863970588235294 0.897379912663755 0.593052109181141
"chr19:16022559-16022934" 0.111111111111111 0.899038461538462 0.824427480916031 0.757142857142857 0.521978021978022 0.34 0.644295302013423 0.907246376811594 0.924444444444444 0.824742268041237
"chr19:16396984-16397415" 0.643410852713178 0.26797385620915 0.743362831858407 0.182926829268293 0.181818181818182 0.381578947368421 0.529411764705882 0.273936170212766 0.808823529411765 0.364779874213836
"chr19:17451225-17451749" 0.0833333333333333 0.222222222222222 0.608391608391608 0.32 0.441666666666667 0.410714285714286 0.80952380952381 0.295 0.615384615384615 0.326424870466321
"chr19:17607881-17608572" 0.0547945205479452 0.907834101382488 0.123152709359606 0.15527950310559 0.0686695278969957 0.107784431137725 0.883720930232558 0.911214953271028 0.15311004784689 0.11336032388664
"chr19:17942137-17942731" 0.103448275862069 0.72360248447205 0.185365853658537 0.3625 0.423469387755102 0.136094674556213 0.864197530864197 0.623140495867769 0.173333333333333 0.5
"chr19:17982930-17984007" 0.104208416833667 0.904907975460123 0.752136752136752 0.483471074380165 0.25 0.176966292134831 0.811965811965812 0.789473684210526 0.808362369337979 0.835240274599542
"chr19:18108928-18109511" 0.473372781065089 0.336283185840708 0.846994535519126 0.307692307692308 0.357142857142857 0.459016393442623 0.621621621621622 0.331269349845201 0.747474747474748 0.472222222222222
"chr19:18302874-18303328" 0.0150375939849624 0.471014492753623 0.178947368421053 0.423529411764706 0.369230769230769 0.364485981308411 0.0481927710843374 0.494117647058824 0.0921052631578947 0.48936170212766
"chr19:18714991-18716499" 0.329326923076923 0.0730478589420655 0.792372881355932 0.0796812749003984 0.0671378091872792 0.0707070707070707 0.132701421800948 0.0532319391634981 0.586206896551724 0.0777777777777778
"chr19:18887892-18889034" 0.466804979253112 0.424036281179138 0.899293286219081 0.206349206349206 0.222433460076046 0.466346153846154 0.813253012048193 0.508704061895551 0.871621621621622 0.214893617021277
"chr19:18979417-18980443" 0.189542483660131 0.962192816635161 0.342960288808664 0.520720720720721 0.515337423312883 0.111764705882353 0.984466019417476 0.935018050541516 0.240343347639485 0.769406392694064
"chr19:19221178-19221717" 0.0573248407643312 0.941690962099125 0.167883211678832 0.110738255033557 0.193220338983051 0.0809716599190283 0.948387096774194 0.914798206278027 0.183266932270916 0.150819672131148
"chr19:19639476-19640054" 0.140845070422535 0.876344086021505 0.54954954954955 0.417391304347826 0.146666666666667 0 0.953488372093023 0.842857142857143 0.271493212669683 0.850678733031674
"chr19:19647899-19648365" 0.163793103448276 0.894736842105263 0.660287081339713 0.934883720930233 0.470588235294118 0.137254901960784 0.984848484848485 0.804545454545455 0.63953488372093 0.91705069124424
"chr19:19650837-19651913" 0.0199430199430199 0.711734693877551 0.0892307692307692 0.365079365079365 0.2004662004662 0.0615384615384615 0.877659574468085 0.579800498753117 0.113247863247863 0.47008547008547
"chr19:19748660-19749116" 0.244343891402715 0.864285714285714 0.432432432432432 0.816901408450704 0.819444444444444 0.709090909090909 0.981132075471698 0.756756756756757 0.165137614678899 0.75
"chr19:19932791-19933222" 0.024390243902439 0.571428571428571 0.118181818181818 0.261538461538462 0.140540540540541 0.183333333333333 0.563636363636364 0.395256916996047 0.111111111111111 0.252336448598131
"chr19:20178832-20179720" 0.0950570342205323 0.754838709677419 0.145833333333333 0.721014492753623 0.73841059602649 0.52212389380531 0.42962962962963 0.577625570776256 0.0994475138121547 0.5625
"chr19:21264896-21265635" 0.0256410256410256 0.557692307692308 0.0102040816326531 0 0.016260162601626 0.0141843971631206 0.580487804878049 0.478005865102639 0.0115830115830116 0.0162162162162162
"chr19:21665301-21666759" 0.103846153846154 0.811320754716981 0.483333333333333 0.629343629343629 0.841346153846154 0.386363636363636 0.81058495821727 0.813863928112965 0.504807692307692 0.746928746928747
"chr19:22039163-22040126" 0.0230414746543779 0.876543209876543 0.364130434782609 0.744318181818182 0.75 0.41340782122905 0.686131386861314 0.835443037974684 0.435606060606061 0.83859649122807
"chr19:22132206-22134944" 0.402366863905325 0.530201342281879 0.579831932773109 0.595375722543353 0.830882352941177 0.941605839416058 0.208333333333333 0.526315789473684 0.58421052631579 0.484375
"chr19:22162048-22163354" 0.418918918918919 0.625 0.708860759493671 0.819047619047619 0.980392156862745 0.977011494252874 0.415584415584416 0.680473372781065 0.738255033557047 0.797202797202797
"chr19:22192527-22193976" 0.0109409190371991 0.898454746136865 0.854497354497355 0.790450928381963 0.179487179487179 0.0126582278481013 0.709302325581395 0.895161290322581 0.88 0.892778993435449
"chr19:22196582-22197451" 0.37037037037037 0.479166666666667 0.764705882352941 0.612903225806452 0.888888888888889 0.852459016393443 0.142857142857143 0.580645161290323 0.701149425287356 0.457446808510638
"chr19:22235144-22236030" 0.00354609929078014 0.875 0.933333333333333 0.833333333333333 0.26615969581749 0.0942622950819672 0.809116809116809 0.885625965996909 0.865168539325843 0.877049180327869
"chr19:22368160-22371119" 0.569767441860465 0.691943127962085 0.708695652173913 0.756345177664975 0.948571428571429 0.925531914893617 0.4625 0.714285714285714 0.724137931034483 0.725903614457831
"chr19:22397637-22398672" 0.00353356890459364 0.88695652173913 0.961783439490446 0.806666666666667 0.157142857142857 0.0304568527918782 0.818713450292398 0.861878453038674 0.863945578231292 0.900369003690037
"chr19:22469042-22469860" 0 0.978260869565217 0.861313868613139 0.863874345549738 0.377593360995851 0.128712871287129 0.809917355371901 0.891348088531187 0.883720930232558 0.900302114803625
"chr19:22579660-22581914" 0.490566037735849 0.549019607843137 0.573248407643312 0.539823008849557 0.814159292035398 0.909722222222222 0.143939393939394 0.651079136690647 0.540983606557377 0.450292397660819
"chr19:22604422-22605256" 0.00701754385964912 0.909677419354839 0.888888888888889 0.837719298245614 0.305263157894737 0.0232558139534884 0.793893129770992 0.880327868852459 0.899408284023669 0.896341463414634
"chr19:22610400-22611498" 0.0103626943005181 0.942708333333333 0.940397350993378 0.792828685258964 0.253012048192771 0.0116279069767442 0.832298136645963 0.903525046382189 0.926056338028169 0.888544891640867
"chr19:22715132-22716035" 0.0155440414507772 0.888111888111888 0.875536480686695 0.847826086956522 0.53125 0.02 0.7 0.87710843373494 0.783699059561129 0.875
"chr19:22805735-22806392" 0.0108695652173913 0.961538461538462 0.919254658385093 0.869791666666667 0.513812154696133 0.0411764705882353 0.92 0.9 0.894495412844037 0.957446808510638
"chr19:22816629-22817848" 0 0.880597014925373 0.83377308707124 0.661087866108787 0.0288713910761155 0.0682926829268293 0.756756756756757 0.868741542625169 0.858910891089109 0.888888888888889
"chr19:22966486-22967393" 0 0.881028938906752 0.846743295019157 0.869346733668342 0.4765625 0.262237762237762 0.775510204081633 0.853707414829659 0.876254180602007 0.831884057971015
"chr19:23147536-23148720" 0.160714285714286 0.375 0.565217391304348 0.4375 0.784313725490196 0.805555555555556 0.037037037037037 0.41044776119403 0.577235772357724 0.463917525773196
"chr19:23185468-23186196" 0.00727272727272727 0.881118881118881 0.881818181818182 0.714285714285714 0.276729559748428 0.00555555555555556 0.736842105263158 0.919504643962848 0.895522388059702 0.841911764705882
"chr19:23253271-23254490" 0.0384615384615385 0.973300970873786 0.886473429951691 0.935018050541516 0.261627906976744 0.0476190476190476 0.926739926739927 0.93070652173913 0.734042553191489 0.944572748267898
"chr19:23386650-23387115" 0.0106382978723404 0.964539007092199 0.184357541899441 0.390070921985816 0.106382978723404 0.124 0.879310344827586 0.956521739130435 0.191176470588235 0.814432989690722
"chr19:23653783-23654352" 0.151376146788991 0.904761904761905 0.032258064516129 0.911764705882353 0.162264150943396 0.0884353741496599 0.885714285714286 0.923280423280423 0.0682730923694779 0.857142857142857
"chr19:23906561-23907212" 0 0.709090909090909 0.169491525423729 0.688524590163934 0.80952380952381 0.679245283018868 0.0632911392405063 0.561181434599156 0.161676646706587 0.642857142857143
"chr19:24154313-24154900" 0.0327868852459016 0.936363636363636 0.726618705035971 0.531914893617021 0.0721649484536082 0.0542635658914729 0.88135593220339 0.906091370558376 0.394736842105263 0.804347826086957
"chr19:28936859-28937974" 0.0541871921182266 0.634146341463415 0.181818181818182 0.71356783919598 0.754601226993865 0.695 0.579335793357934 0.573943661971831 0.23768115942029 0.573825503355705
"chr19:31844440-31845537" 0.110599078341014 0.0892857142857143 0.659722222222222 0.142131979695431 0.0642201834862385 0.0909090909090909 0.585185185185185 0.0686015831134565 0.409937888198758 0.0878048780487805
"chr19:34175603-34176215" 0.422535211267606 0.254901960784314 0.785714285714286 0.148571428571429 0.140776699029126 0.275 0.463576158940397 0.315 0.805429864253394 0.389162561576355
"chr19:35068215-35068944" 0.0371621621621622 0.958490566037736 0.195238095238095 0.262672811059908 0.236686390532544 0.206060606060606 0.835555555555556 0.906764168190128 0.228187919463087 0.324324324324324
"chr19:35169198-35169599" 0.0967741935483871 0.723404255319149 0.315789473684211 0.709090909090909 0.71875 0.30952380952381 0.693333333333333 0.682835820895522 0.21551724137931 0.833333333333333
"chr19:35395973-35396639" 0.0734463276836158 0.554371002132196 0.175757575757576 0.11878453038674 0.162454873646209 0.125 0.804081632653061 0.480575539568345 0.145110410094637 0.269090909090909
"chr19:35488107-35489050" 0.220994475138122 0.634328358208955 0.270440251572327 0.631147540983607 0.712 0.7 0.798245614035088 0.592105263157895 0.30952380952381 0.567708333333333
"chr19:35530327-35531639" 0.496969696969697 0.38996138996139 0.78030303030303 0.186991869918699 0.307432432432432 0.144654088050314 0.905882352941176 0.175879396984925 0.740837696335079 0.154798761609907
"chr19:35615304-35615790" 0.0364583333333333 0.942708333333333 0.109144542772861 0.264615384615385 0.215686274509804 0.293233082706767 0.942196531791908 0.933456561922366 0.147540983606557 0.354716981132075
"chr19:36307068-36309062" 0.0716112531969309 0.817275747508306 0.59811320754717 0.854066985645933 0.80952380952381 0.792993630573248 0.616279069767442 0.797202797202797 0.51705565529623 0.81419624217119
"chr19:36449386-36451134" 0.228222996515679 0.288461538461538 0.481884057971014 0.208333333333333 0.319010416666667 0.268627450980392 0.406876790830946 0.2771007055805 0.485754985754986 0.304
"chr19:36499872-36500671" 0.157232704402516 0.907563025210084 0.0408163265306122 0.0255681818181818 0.0570175438596491 0.0809248554913295 0.878787878787879 0.899696048632219 0.0970464135021097 0.0547945205479452
"chr19:36736658-36737089" 0.0775193798449612 0.819444444444444 0.523809523809524 0.814070351758794 0.578754578754579 0.196969696969697 0.979057591623037 0.788418708240535 0.198606271777003 0.911949685534591
"chr19:36748303-36748816" 0.0434782608695652 0.606060606060606 0.944444444444444 0.49609375 0.327205882352941 0.148760330578512 0.942857142857143 0.581981981981982 0.906914893617021 0.940711462450593
"chr19:36912202-36912986" 0.034257748776509 0.933734939759036 0.0280898876404494 0.0406360424028269 0.0725995316159251 0.0636042402826855 0.960176991150443 0.827075098814229 0.0739856801909308 0.127340823970037
"chr19:37266356-37267330" 0.0205278592375367 0.950643776824034 0.171511627906977 0.270114942528736 0.425742574257426 0.185185185185185 0.871244635193133 0.883780332056194 0.163771712158809 0.668888888888889
"chr19:37287557-37287998" 0.005 0.832618025751073 0.204545454545455 0.65891472868217 0.700440528634361 0.173267326732673 0.940397350993378 0.863309352517986 0.419540229885057 0.811594202898551
"chr19:37463330-37463844" 0.0634920634920635 0.835526315789474 0.279569892473118 0.447154471544715 0.75974025974026 0.416666666666667 0.862068965517241 0.636363636363636 0.138157894736842 0.769230769230769
"chr19:37498518-37498926" 0.0681818181818182 0.959016393442623 0.516528925619835 0.497435897435897 0.390977443609023 0.105263157894737 0.924657534246575 0.954653937947494 0.440789473684211 0.756906077348066
"chr19:37805844-37808118" 0.0185185185185185 0.876651982378855 0.718085106382979 0.772230889235569 0.828092243186583 0.712053571428571 0.756024096385542 0.820368885324779 0.525029103608847 0.863095238095238
"chr19:38020614-38021769" 0.0214592274678112 0.932291666666667 0.533783783783784 0.895104895104895 0.936708860759494 0.813253012048193 0.772727272727273 0.908554572271386 0.541237113402062 0.852941176470588
"chr19:38042143-38042854" 0.00409836065573771 0.931578947368421 0.109433962264151 0.438320209973753 0.133333333333333 0.0382165605095541 0.651315789473684 0.774143302180685 0.421951219512195 0.769633507853403
"chr19:38307962-38308525" 0.0115273775216138 0.015748031496063 0.934131736526946 0.182572614107884 0.00343642611683849 0.0201342281879195 0.398009950248756 0.0312907431551499 0.870731707317073 0.558064516129032
"chr19:38345710-38346034" 0.0236220472440945 0.897260273972603 0.218390804597701 0.676056338028169 0.23943661971831 0.10958904109589 0.858407079646018 0.949526813880126 0.05 0.921875
"chr19:38876200-38877858" 0.0892086330935252 0.72069825436409 0.248628884826325 0.517241379310345 0.501193317422434 0.17816091954023 0.992753623188406 0.739153722549545 0.126623376623377 0.623789764868603
"chr19:38885807-38886885" 0.022508038585209 0.968888888888889 0.141242937853107 0.876190476190476 0.864774624373957 0.228426395939086 0.968197879858657 0.952336448598131 0.133986928104575 0.939721792890263
"chr19:39055550-39056356" 0 0.961111111111111 0.157327586206897 0.957610789980732 0.952830188679245 0.51877133105802 0.925531914893617 0.926365795724466 0.142191142191142 0.967576791808874
"chr19:39260741-39261098" 0.0974576271186441 0.909090909090909 0.223880597014925 0.106060606060606 0.294117647058824 0.154761904761905 0.945945945945946 0.768888888888889 0.109677419354839 0.265060240963855
"chr19:39261908-39262605" 0.0166666666666667 0.74468085106383 0.0810810810810811 0.040983606557377 0 0.04 0.704918032786885 0.5859375 0.0909090909090909 0.0862068965517241
"chr19:39281447-39282090" 0.153846153846154 0.846938775510204 0.174157303370787 0.26530612244898 0.180722891566265 0.0849056603773585 0.609756097560976 0.800865800865801 0.23469387755102 0.605263157894737
"chr19:39282994-39283549" 0.0603015075376884 0.528957528957529 0.336032388663968 0.314285714285714 0.165644171779141 0.152777777777778 0.937984496124031 0.716694772344013 0.189655172413793 0.291338582677165
"chr19:39314354-39315576" 0.421348314606742 0.0837988826815642 0.236559139784946 0.403409090909091 0.828125 0.904255319148936 0.551020408163265 0.24773413897281 0.257028112449799 0.228070175438596
"chr19:39589210-39590031" 0.241025641025641 0.666666666666667 0.309734513274336 0.239644970414201 0.0758620689655172 0.0173913043478261 0.842592592592593 0.693820224719101 0.490740740740741 0.102040816326531
"chr19:39694579-39695065" 0.295 0.763513513513513 0.843575418994413 0.301587301587302 0.2 0.08 0.865979381443299 0.780399274047187 0.888888888888889 0.352422907488987
"chr19:40731945-40732712" 0.142857142857143 0.554572271386431 0.411255411255411 0.0966183574879227 0.052734375 0.0326086956521739 0.838095238095238 0.47841726618705 0.305764411027569 0.165311653116531
"chr19:41105573-41106800" 0.0380434782608696 0.0455927051671733 0.375 0.133064516129032 0.116129032258065 0.12 0.880597014925373 0.0894454382826476 0.314285714285714 0.134831460674157
"chr19:42419712-42421888" 0.504950495049505 0.45088161209068 0.791411042944785 0.53810623556582 0.447524752475248 0.366548042704626 0.507122507122507 0.400813835198372 0.724080267558528 0.467479674796748
"chr19:42425094-42431565" 0.300148588410104 0.239202657807309 0.667127071823204 0.246252676659529 0.253731343283582 0.181818181818182 0.3125 0.206378132118451 0.630340017436792 0.244354838709677
"chr19:42436276-42440233" 0.228017883755589 0.298701298701299 0.633251833740831 0.284539473684211 0.32027027027027 0.300403225806452 0.191419141914191 0.255608974358974 0.624321389793703 0.336197636949517
"chr19:42441824-42442462" 0.349056603773585 0.442786069651741 0.794520547945205 0.468421052631579 0.366666666666667 0.645833333333333 0.265625 0.355871886120996 0.697986577181208 0.541463414634146
"chr19:42654300-42655425" 0.268292682926829 0.231884057971014 0.74468085106383 0.13953488372093 0.271604938271605 0.431506849315068 0.0652173913043478 0.234726688102894 0.619266055045872 0.282511210762332
"chr19:44171684-44172121" 0.076271186440678 0.917241379310345 0.349593495934959 0.798561151079137 0.790540540540541 0.726495726495726 0.821052631578947 0.716923076923077 0.125 0.836734693877551
"chr19:44554885-44555647" 0.0473372781065089 0.92 0.179487179487179 0.405940594059406 0.401273885350318 0.137724550898204 0.830645161290323 0.857549857549858 0.264705882352941 0.820276497695853
"chr19:44951767-44952542" 0.0235294117647059 0.661710037174721 0.241379310344828 0.343137254901961 0.287425149700599 0.208588957055215 0.492753623188406 0.496527777777778 0.289285714285714 0.549645390070922
"chr19:45655339-45656605" 0.0446009389671361 0.831378299120235 0.383989145183175 0.180555555555556 0.146153846153846 0.208053691275168 0.977722772277228 0.769230769230769 0.366795366795367 0.232394366197183
"chr19:45719982-45720440" 0.216666666666667 0.303703703703704 0.876543209876543 0.393617021276596 0.413333333333333 0.355932203389831 0.314285714285714 0.324561403508772 0.729411764705882 0.5
"chr19:45738330-45739084" 0.346368715083799 0.420765027322404 0.772357723577236 0.346153846153846 0.462585034013605 0.5 0.467289719626168 0.300531914893617 0.752066115702479 0.392452830188679
"chr19:45888607-45889589" 0.0965250965250965 0.770618556701031 0.143176733780761 0.0907127429805616 0.0903790087463557 0.136842105263158 0.945205479452055 0.811475409836066 0.111392405063291 0.222
"chr19:46274623-46275827" 0.209090909090909 0.859223300970874 0.293172690763052 0.846994535519126 0.918300653594771 0.655172413793103 0.872340425531915 0.765472312703583 0.350806451612903 0.823821339950372
"chr19:46443364-46444017" 0.244725738396624 0.955445544554455 0.187817258883249 0.564102564102564 0.761363636363636 0.1440329218107 0.931034482758621 0.949177877428999 0.245179063360882 0.715962441314554
"chr19:46991791-46992593" 0.345588235294118 0.0852017937219731 0.617977528089888 0.0939597315436242 0.127272727272727 0.109756097560976 0.55 0.0782608695652174 0.678362573099415 0.115384615384615
"chr19:46993701-46996209" 0.350649350649351 0.278787878787879 0.829457364341085 0.119617224880383 0.180327868852459 0.265957446808511 0.766081871345029 0.302068965517241 0.718498659517426 0.198250728862974
"chr19:46997300-46998650" 0.430769230769231 0.125340599455041 0.862302483069977 0.0625 0.047979797979798 0.0650406504065041 0.890625 0.176126878130217 0.772189349112426 0.0924499229583975
