"","seqnames","start","end","width","strand","L","area","beta","stat","pval","qval","index.start","index.end","index.width","g1_mean","g2_mean","delta","RL3061","RL3062","RL3063","RL3064","RL3065","RL3066","RL3067","RL3068","RL3069","RL3070","RL3071","RL3072","significant"
"4187","chr6",166259514,166259679,166,"*",5,0.511575140475036,-0.275914507211717,-2.4903663332106,0.671439445370199,0.924331732293725,10104889,10104893,5,0.707841551659801,0.799525529382059,-0.0916839777222586,0.652173913043478,0.758064516129032,0.823529411764706,0.75609756097561,0.46551724137931,0.791666666666667,0.796610169491525,0.857142857142857,0.647058823529412,0.928571428571429,0.759259259259259,0.808510638297872,FALSE
"4188","chr12",8388303,8388364,62,"*",5,0.519598652792078,0.377226744021733,2.48898960825269,0.671946895979483,0.924622701241457,16679132,16679136,5,0.894552354958759,0.773238855316895,0.121313499641864,0.931034482758621,0.946428571428571,1,0.897959183673469,0.891891891891892,0.7,0.827586206896552,0.526315789473684,0.730769230769231,0.933333333333333,0.8,0.821428571428571,FALSE
"4189","chr14",58137260,58137715,456,"*",6,0.612481456652714,-0.316673246906667,-2.48835145052028,0.672118331996132,0.924622701241457,18898348,18898353,6,0.728905774637482,0.83425061050061,-0.105344835863128,0.75,0.757575757575758,0.780487804878049,0.666666666666667,0.634920634920635,0.783783783783784,0.979166666666667,0.714285714285714,0.846153846153846,0.816666666666667,0.88,0.769230769230769,FALSE
"4190","chr5",138506491,138506549,59,"*",8,0.953614455697577,0.509290916067604,2.48830181358765,0.672132046877464,0.924622701241457,8312455,8312462,8,0.91469696969697,0.683597664074338,0.231099305622632,0.909090909090909,0.909090909090909,0.9375,0.92,0.8125,1,0.785714285714286,0.818181818181818,0.583333333333333,0.862068965517241,0.111111111111111,0.941176470588235,FALSE
"4191","chr11",2891495,2891633,139,"*",5,0.51570284862601,-0.287047848052943,-2.48439145329614,0.673359528756677,0.92560762543615,15382019,15382023,5,0.501745254553434,0.622873418935725,-0.121128164382291,0.448979591836735,0.419354838709677,0.59375,0.548387096774194,0.5,0.5,0.53125,0.6875,0.617647058823529,0.717948717948718,0.525,0.657894736842105,FALSE
"4192","chr20",54296331,54296751,421,"*",8,0.953061912618861,0.201026218391163,2.48436552118715,0.673366386197343,0.92560762543615,24589596,24589603,8,0.724330683709509,0.631348596480443,0.0929820872290659,0.657894736842105,0.75,0.753246753246753,0.787878787878788,0.744186046511628,0.652777777777778,0.666666666666667,0.67741935483871,0.651685393258427,0.561643835616438,0.619565217391304,0.611111111111111,FALSE
"4193","chr21",15047651,15048381,731,"*",9,0.968582579435115,-0.299440403289231,-2.48423273170182,0.673373243638009,0.92560762543615,24760478,24760486,9,0.715560815396008,0.788259330908007,-0.0726985155119989,0.735632183908046,0.726190476190476,0.753846153846154,0.8,0.490196078431373,0.7875,0.8,0.73134328358209,0.824561403508772,0.803921568627451,0.84,0.72972972972973,FALSE
"4194","chr21",24037181,24037382,202,"*",5,0.673382629040349,0.239496447835925,2.48356474677542,0.673626968942651,0.92560762543615,24821090,24821094,5,0.79050920131646,0.689090214931587,0.101418986384873,0.777777777777778,0.76,0.808823529411765,0.829787234042553,0.706666666666667,0.86,0.75,0.65625,0.573333333333333,0.698412698412698,0.711864406779661,0.74468085106383,FALSE
"4195","chr21",24663297,24663595,299,"*",5,0.595293038640094,0.349153801543783,2.48328418710284,0.673716115671309,0.92560762543615,24824761,24824765,5,0.801681269283808,0.654564711345877,0.14711655793793,0.869565217391304,0.805555555555556,0.828571428571429,0.741935483870968,0.857142857142857,0.707317073170732,0.65625,0.724137931034483,0.666666666666667,0.465116279069767,0.85,0.565217391304348,FALSE
"4196","chr9",6766555,6766882,328,"*",5,0.638077410703898,-0.277710489995631,-2.48298269090832,0.673812119840633,0.92560762543615,12970534,12970538,5,0.501237007758747,0.640100934674971,-0.138863926916224,0.282608695652174,0.553571428571429,0.446428571428571,0.565217391304348,0.577777777777778,0.581818181818182,0.549019607843137,0.714285714285714,0.704545454545455,0.655172413793103,0.646153846153846,0.571428571428571,FALSE
"4197","chr7",57599653,57599940,288,"*",8,0.888349134592637,-0.286070247767631,-2.48183384611644,0.674230423721259,0.92560762543615,10750702,10750709,8,0.542222850041999,0.700688817355484,-0.158465967313485,0.458333333333333,0.56,0.723404255319149,0.571428571428571,0.384615384615385,0.555555555555556,0.714285714285714,0.8,0.507692307692308,0.709090909090909,0.685185185185185,0.787878787878788,FALSE
"4198","chr21",24030823,24031124,302,"*",7,0.750234483198114,0.234294729395816,2.48160825022119,0.674319570449917,0.92560762543615,24821067,24821073,7,0.739340200285173,0.623803403502391,0.115536796782782,0.777777777777778,0.707317073170732,0.71875,0.794117647058823,0.734375,0.703703703703704,0.558139534883721,0.534883720930233,0.66,0.604166666666667,0.612903225806452,0.772727272727273,FALSE
"4199","chr1",49752566,49753123,558,"*",8,0.848240235029098,0.32695004977772,2.48149551770442,0.674360715093913,0.92560762543615,718923,718930,8,0.649813529767624,0.539811348781937,0.110002180985687,0.617647058823529,0.618181818181818,0.689655172413793,0.681818181818182,0.631578947368421,0.66,0.568181818181818,0.583333333333333,0.5,0.382352941176471,0.58,0.625,FALSE
"4200","chr4",34235330,34236058,729,"*",5,0.528265118318881,0.253584111719537,2.48094931437571,0.674539008551229,0.92560762543615,6205423,6205427,5,0.895792051857477,0.816388015203302,0.0794040366541744,0.893939393939394,0.887096774193548,0.892307692307692,0.925,0.875,0.901408450704225,0.863636363636364,0.736842105263158,0.761194029850746,0.866666666666667,0.86046511627907,0.80952380952381,FALSE
"4201","chr14",106820684,106822115,1432,"*",9,0.988002528849822,-0.30396458099912,-2.4805645725201,0.674614440398554,0.92560762543615,19425492,19425500,9,0.575440393860679,0.693191591017678,-0.117751197156999,0.51063829787234,0.636363636363636,0.615384615384615,0.602739726027397,0.452380952380952,0.635135135135135,0.637931034482759,0.678571428571429,0.634615384615385,0.628571428571429,0.717391304347826,0.862068965517241,FALSE
"4202","chr19",20420725,20421078,354,"*",6,0.617450847262136,-0.289361227476808,-2.47956066528762,0.67499845707585,0.925788710440785,23489595,23489600,6,0.795447019363715,0.91200360070099,-0.116556581337275,0.693548387096774,0.970588235294118,0.769230769230769,0.833333333333333,0.702702702702703,0.80327868852459,0.864406779661017,0.928571428571429,0.941176470588235,0.936170212765957,0.975609756097561,0.826086956521739,FALSE
"4203","chr2",112207281,112207507,227,"*",5,0.872452929895066,-0.388215248879129,-2.47918426797166,0.67510131868584,0.925788710440785,3172556,3172560,5,0.329644327908851,0.495938051146384,-0.166293723237533,0.36734693877551,0.297297297297297,0.333333333333333,0.41304347826087,0.294117647058824,0.272727272727273,0.333333333333333,0.366666666666667,0.535714285714286,0.71875,0.592592592592593,0.428571428571429,FALSE
"4204","chr19",7620245,7620330,86,"*",5,0.509108616612496,0.247838239697668,2.47841032315228,0.675327614227818,0.925788710440785,23234770,23234774,5,0.0776721014492754,0.00617283950617284,0.0714992619431025,0,0.03125,0,0.0434782608695652,0.391304347826087,0,0,0,0,0.037037037037037,0,0,FALSE
"4205","chr19",57237460,57237645,186,"*",5,0.706480767620498,-0.320911991578704,-2.47767765757094,0.675601911854458,0.925788710440785,24013479,24013483,5,0.556722634318411,0.737093376062009,-0.180370741743598,0.568965517241379,0.787234042553192,0.617021276595745,0.449275362318841,0.425531914893617,0.492307692307692,0.787234042553192,0.666666666666667,0.841269841269841,0.661764705882353,0.7,0.765625,FALSE
"4206","chr10",47339531,47339718,188,"*",9,1.0010401194431,0.283695373702017,2.47762009994992,0.675622484176456,0.925788710440785,14475755,14475763,9,0.890529282038716,0.785619008162367,0.104910273876349,0.927272727272727,0.828571428571429,0.886792452830189,0.9,0.943396226415094,0.857142857142857,0.790697674418605,0.916666666666667,0.69811320754717,0.795454545454545,0.828571428571429,0.684210526315789,FALSE
"4207","chr19",1245216,1245289,74,"*",5,0.521807435438908,0.529346189948627,2.47691083775751,0.675876209481098,0.925788710440785,23064437,23064441,5,0.862599206349206,0.676898040144832,0.185701166204374,0.80952380952381,0.857142857142857,1,0.9375,0.666666666666667,0.904761904761905,0.4375,0.708333333333333,0.689655172413793,0.724137931034483,0.744186046511628,0.757575757575758,FALSE
"4208","chr16",82880659,82881348,690,"*",6,0.629582149849128,-0.253291854740783,-2.47552387450328,0.676369945209049,0.925788710440785,21102978,21102983,6,0.73955452284815,0.829925457023542,-0.0903709341753917,0.753424657534247,0.763636363636364,0.772727272727273,0.797297297297297,0.611111111111111,0.739130434782609,0.742424242424242,0.833333333333333,0.896551724137931,0.853658536585366,0.773584905660377,0.88,FALSE
"4209","chr2",194701004,194701227,224,"*",5,0.602483193769753,-0.303325649531265,-2.47518618911263,0.676486521700371,0.925788710440785,3787254,3787258,5,0.73640753946605,0.839362874779541,-0.102955335313491,0.729166666666667,0.714285714285714,0.948717948717949,0.688888888888889,0.571428571428571,0.765957446808511,0.8125,0.785714285714286,0.822222222222222,0.851851851851852,0.888888888888889,0.875,FALSE
"4210","chr1",150123675,150123753,79,"*",8,0.865796164331478,-0.372417302734123,-2.47497583604374,0.676527666344367,0.925788710440785,1293659,1293666,8,0.438646430305857,0.608519928643064,-0.169873498337207,0.377049180327869,0.436619718309859,0.469387755102041,0.716981132075472,0.298507462686567,0.333333333333333,0.436781609195402,0.557377049180328,0.391304347826087,0.677777777777778,0.8,0.787878787878788,FALSE
"4211","chr17",47643404,47643750,347,"*",11,1.2458167250514,-0.265330308733051,-2.47469941142438,0.676589383310361,0.925788710440785,21893588,21893598,11,0.48545982930362,0.631946634546975,-0.146486805243355,0.5,0.623655913978495,0.536082474226804,0.511811023622047,0.222222222222222,0.518987341772152,0.581818181818182,0.584745762711864,0.6625,0.558558558558559,0.732824427480916,0.671232876712329,FALSE
"4212","chr14",86352430,86353010,581,"*",8,1.12197717016631,-0.347049376856513,-2.47404167251603,0.676781391649009,0.925788710440785,19151924,19151931,8,0.447869430961911,0.571658430746676,-0.123788999784765,0.441860465116279,0.676470588235294,0.358974358974359,0.521739130434783,0.354838709677419,0.333333333333333,0.551724137931034,0.617647058823529,0.5,0.517241379310345,0.630434782608696,0.612903225806452,FALSE
"4213","chr4",92545228,92545550,323,"*",7,1.09198562127351,0.332618659641684,2.47386115846256,0.676836251174337,0.925788710440785,6593614,6593620,7,0.521413759113227,0.318543535056626,0.202870224056601,0.702127659574468,0.557692307692308,0.519230769230769,0.6,0.218181818181818,0.53125,0.280701754385965,0.270833333333333,0.414285714285714,0.274509803921569,0.264150943396226,0.406779661016949,FALSE
"4214","chr16",32511097,32512078,982,"*",5,0.550243868276507,-0.276881706064913,-2.47310061806725,0.67710369136031,0.925788710440785,20695120,20695124,5,0.395293910044024,0.530130728993194,-0.13483681894917,0.34375,0.465753424657534,0.526315789473684,0.453333333333333,0.148648648648649,0.433962264150943,0.544117647058823,0.527777777777778,0.463768115942029,0.432835820895522,0.648648648648649,0.563636363636364,FALSE
"4215","chr12",128870756,128870991,236,"*",5,0.579838002407908,0.288470268112839,2.47266425234848,0.677302557139624,0.925788710440785,17726577,17726581,5,0.648284157430499,0.480237295850677,0.168046861579822,0.75,0.567567567567568,0.606060606060606,0.75609756097561,0.615384615384615,0.594594594594595,0.418604651162791,0.480769230769231,0.605263157894737,0.333333333333333,0.528301886792453,0.515151515151515,FALSE
"4216","chr1",105182978,105183031,54,"*",6,0.730927563474587,-0.554220902377801,-2.47263059168865,0.67730941458029,0.925788710440785,1119749,1119754,6,0.376886010814582,0.590262788227636,-0.213376777413053,0.0769230769230769,0.557692307692308,0.208333333333333,0.346938775510204,0.571428571428571,0.5,0.444444444444444,0.958333333333333,0.416666666666667,0.565217391304348,0.531914893617021,0.625,FALSE
"4217","chr7",72843192,72843594,403,"*",13,1.54437903319999,-0.226201469129598,-2.47259117871551,0.677316272020956,0.925788710440785,10870736,10870748,13,0.488005153476909,0.591196148950914,-0.103190995474005,0.481012658227848,0.564102564102564,0.666666666666667,0.547945205479452,0.233009708737864,0.435294117647059,0.662162162162162,0.439393939393939,0.518518518518518,0.607476635514019,0.621951219512195,0.697674418604651,FALSE
"4218","chr4",34795454,34796405,952,"*",6,0.653118283864733,0.221062602911186,2.47158348466956,0.677714003579584,0.926112735095477,6208356,6208361,6,0.882962237943857,0.799658403253609,0.0833038346902483,0.88135593220339,0.978260869565217,0.918032786885246,0.828947368421053,0.823529411764706,0.867647058823529,0.838709677419355,0.706896551724138,0.8,0.80952380952381,0.746268656716418,0.896551724137931,FALSE
"4219","chr19",13813710,13813828,119,"*",7,1.05240820033416,-0.492884178615311,-2.47005401453669,0.67826945627353,0.926652084844898,23355337,23355343,7,0.639548346390452,0.791603970328133,-0.152055623937681,0.230769230769231,0.842105263157895,0.68,0.785714285714286,0.727272727272727,0.571428571428571,0.819672131147541,0.75,0.782608695652174,0.777777777777778,0.869565217391304,0.75,FALSE
"4220","chr9",139889794,139889983,190,"*",13,1.51600285471718,0.367721471349072,2.46912473619335,0.678578041103499,0.92685398789587,13989269,13989281,13,0.222050461796325,0.0914564762719014,0.130593985524423,0.0964912280701754,0.10989010989011,0.175,0.127659574468085,0.736842105263158,0.0864197530864197,0.1125,0.123595505617978,0.111111111111111,0,0.162162162162162,0.0393700787401575,FALSE
"4221","chr17",43061416,43061884,469,"*",12,1.75002142794322,0.377301902175446,2.46750979901761,0.679126636356779,0.92719704990207,21830757,21830768,12,0.793031173337108,0.597252163041637,0.195779010295471,0.586206896551724,0.681818181818182,0.911764705882353,0.926605504587156,0.686274509803922,0.96551724137931,0.363636363636364,0.456140350877193,0.75,0.771428571428571,0.55,0.692307692307692,FALSE
"4222","chr11",96220149,96220430,282,"*",5,0.534322470179462,0.29422597238,2.46742657216631,0.679167781000775,0.92719704990207,16212540,16212544,5,0.743599649528188,0.620966000803462,0.122633648724726,0.851063829787234,0.839285714285714,0.704545454545455,0.760869565217391,0.645833333333333,0.66,0.631578947368421,0.625,0.490196078431373,0.613636363636364,0.615384615384615,0.75,FALSE
"4223","chr16",68385335,68385564,230,"*",6,0.648253545554639,-0.269486335737278,-2.46689017118327,0.679311787254761,0.92719704990207,20933104,20933109,6,0.769101254909335,0.866031052978298,-0.0969297980689626,0.896551724137931,0.7,0.794871794871795,0.803921568627451,0.612244897959184,0.807017543859649,0.789473684210526,0.918367346938776,0.882352941176471,0.830508474576271,0.935483870967742,0.84,FALSE
"4224","chr10",102884087,102884226,140,"*",5,0.536975880282042,0.306981854123429,2.46542977310492,0.67982609530471,0.927679359217886,14936668,14936672,5,0.24512679055362,0.127223769906697,0.117903020646923,0.352941176470588,0.147058823529412,0.175,0.15,0.523809523809524,0.121951219512195,0.102564102564103,0.218181818181818,0.0681818181818182,0.195121951219512,0.151515151515152,0.0277777777777778,FALSE
"4225","chr5",26204780,26205302,523,"*",5,0.519564124033704,0.270434192425528,2.46460165007007,0.680141537575346,0.92789013552291,7538091,7538095,5,0.79872511717535,0.695993666126232,0.102731451049118,0.876923076923077,0.840579710144927,0.714285714285714,0.808823529411765,0.767123287671233,0.784615384615385,0.760869565217391,0.545454545454545,0.672131147540984,0.886792452830189,0.660714285714286,0.65,FALSE
"4226","chr2",2000602,2000755,154,"*",6,0.657647261768317,-0.387624699360472,-2.46358560840087,0.680429550083318,0.928036520421568,2214336,2214341,6,0.76597655110651,0.870194003527337,-0.104217452420827,0.945945945945946,0.64,0.833333333333333,0.790697674418605,0.705882352941177,0.68,0.925925925925926,0.828571428571429,0.833333333333333,1,0.833333333333333,0.8,FALSE
"4227","chr9",139151204,139151276,73,"*",7,0.799361673403818,0.29439994273329,2.46235081403158,0.680847853963944,0.928036520421568,13966663,13966669,7,0.870983692293063,0.756913460321714,0.114070231971349,0.833333333333333,0.894736842105263,0.8,0.851851851851852,0.975609756097561,0.87037037037037,0.745762711864407,0.781818181818182,0.791666666666667,0.836363636363636,0.625,0.760869565217391,FALSE
"4228","chr14",105167882,105167984,103,"*",14,1.61344507923794,-0.376058060973947,-2.46215377792842,0.680950715573933,0.928036520421568,19393001,19393014,14,0.309550571835656,0.458760796167539,-0.149210224331883,0.208333333333333,0.150537634408602,0.328947368421053,0.16,0.777777777777778,0.231707317073171,0.292682926829268,0.362745098039216,0.444444444444444,0.72,0.625,0.307692307692308,FALSE
"4229","chr11",76430140,76430256,117,"*",9,0.92371768710157,0.433673631631683,2.46171935850948,0.681094721827919,0.928036520421568,16076947,16076955,9,0.715681020397389,0.580551992887614,0.135129027509776,0.694444444444444,0.483870967741935,0.764705882352941,0.515151515151515,0.894736842105263,0.941176470588235,0.697674418604651,0.541666666666667,0.472222222222222,0.647058823529412,0.673076923076923,0.451612903225806,FALSE
"4230","chr4",71374227,71374558,332,"*",6,0.649299427344373,-0.273713226946111,-2.46153268784718,0.681149581353247,0.928036520421568,6443738,6443743,6,0.670755440936456,0.756000195389763,-0.0852447544533066,0.806451612903226,0.698795180722892,0.75,0.673469387755102,0.403508771929825,0.692307692307692,0.66,0.666666666666667,0.811320754716981,0.794117647058823,0.785714285714286,0.818181818181818,FALSE
"4231","chr11",870040,870193,154,"*",8,0.858704282835406,-0.254202496523164,-2.46128884812423,0.681286730166567,0.928036520421568,15335306,15335313,8,0.509175995660014,0.615147690452569,-0.105971694792555,0.575757575757576,0.373333333333333,0.547619047619048,0.425925925925926,0.465753424657534,0.666666666666667,0.658536585365854,0.517857142857143,0.618181818181818,0.587301587301587,0.675675675675676,0.633333333333333,FALSE
"4232","chr3",81886545,81886725,181,"*",6,0.618655871009484,0.302381038416538,2.46106174074042,0.681375876895225,0.928036520421568,4984396,4984401,6,0.884156008058341,0.777026050393673,0.107129957664668,0.884615384615385,0.761194029850746,0.961038961038961,0.866666666666667,0.922330097087379,0.909090909090909,0.825396825396825,0.882352941176471,0.959183673469388,0.641509433962264,0.627906976744186,0.725806451612903,FALSE
"4233","chr20",60784554,60784732,179,"*",10,1.12108546969333,-0.345735032137785,-2.45967787686496,0.681917614707839,0.928447672799237,24683079,24683088,10,0.549660245810093,0.679302424458498,-0.129642178648404,0.736111111111111,0.508474576271186,0.732394366197183,0.517647058823529,0.291139240506329,0.51219512195122,0.69811320754717,0.66,0.708860759493671,0.69,0.666666666666667,0.652173913043478,FALSE
"4234","chr7",34213244,34213690,447,"*",7,0.768923457712508,0.261972741567742,2.45942201567406,0.681999903995831,0.928447672799237,10544350,10544356,7,0.727832017584405,0.619312517957326,0.10851949962708,0.71830985915493,0.659090909090909,0.75,0.69811320754717,0.717948717948718,0.823529411764706,0.659574468085106,0.597014925373134,0.8,0.589285714285714,0.52,0.55,FALSE
"4235","chr19",903286,903529,244,"*",19,2.30841012968977,-0.214132935303323,-2.45891764307296,0.682164482571815,0.928452438617223,23050574,23050592,19,0.661571788395135,0.764670928195074,-0.103099139799939,0.754098360655738,0.685950413223141,0.725490196078431,0.739130434782609,0.412587412587413,0.652173913043478,0.81651376146789,0.7734375,0.545454545454545,0.778625954198473,0.852941176470588,0.821052631578947,FALSE
"4236","chr10",49244434,49244493,60,"*",5,0.575988414782924,0.262511575618838,2.45681134509472,0.68295994568907,0.929315657920632,14482418,14482422,5,0.919957935712636,0.833022036849536,0.0869358988630994,0.962962962962963,0.947368421052632,0.972222222222222,0.823529411764706,0.956521739130435,0.857142857142857,0.883720930232558,0.862068965517241,0.710526315789474,0.722222222222222,0.967741935483871,0.851851851851852,FALSE
"4237","chr9",132253314,132253582,269,"*",5,0.591856494271233,0.302061310929986,2.45596549483794,0.68330281772237,0.929562766427127,13827096,13827100,5,0.670062948323818,0.523834952310562,0.146227996013256,0.733333333333333,0.673913043478261,0.590909090909091,0.622222222222222,0.7,0.7,0.484848484848485,0.62,0.477272727272727,0.707317073170732,0.428571428571429,0.425,FALSE
"4238","chr10",132413707,132414094,388,"*",5,0.674600530977852,-0.298962071927002,-2.45418623371892,0.684036563873631,0.930154236779146,15248300,15248304,5,0.364081122506913,0.525012653683399,-0.160931531176486,0.261904761904762,0.418604651162791,0.244444444444444,0.378378378378378,0.354838709677419,0.526315789473684,0.344827586206897,0.580645161290323,0.452380952380952,0.566666666666667,0.583333333333333,0.622222222222222,FALSE
"4239","chr19",5594225,5594409,185,"*",6,0.653216149330126,-0.338375670892632,-2.45380282512778,0.684132568042955,0.930154236779146,23194672,23194677,6,0.710804471764516,0.821034419597864,-0.110229947833348,0.660377358490566,0.720588235294118,0.730769230769231,0.602564102564103,0.96078431372549,0.58974358974359,0.758620689655172,0.944444444444444,0.714285714285714,0.977777777777778,0.67741935483871,0.853658536585366,FALSE
"4240","chr6",55398377,55398412,36,"*",5,0.506232944903633,-0.437844277010602,-2.45363065072148,0.684221714771613,0.930154236779146,9312746,9312750,5,0.751419763270943,0.909218668627271,-0.157798905356328,0.861111111111111,0.818181818181818,0.724137931034483,0.416666666666667,0.82,0.868421052631579,0.806451612903226,1,0.769230769230769,0.916666666666667,0.962962962962963,1,FALSE
"4241","chr4",9360455,9360960,506,"*",7,0.944636700362103,-0.439600171340844,-2.45242231500865,0.684633161211573,0.930372244877554,6028485,6028491,7,0.671676755439371,0.795954287258635,-0.124277531819264,0.606060606060606,0.857142857142857,0.6875,0.689655172413793,0.634146341463415,0.555555555555556,0.833333333333333,0.771428571428571,0.836363636363636,0.772727272727273,0.869565217391304,0.692307692307692,FALSE
"4242","chr2",92164717,92165071,355,"*",8,0.943069143367768,-0.230623396110616,-2.45214468511563,0.684742880262229,0.930372244877554,3011329,3011336,8,0.685966254785051,0.791718943409548,-0.105752688624497,0.688524590163934,0.703125,0.787234042553192,0.623188405797101,0.647058823529412,0.666666666666667,0.766233766233766,0.807017543859649,0.796610169491525,0.755102040816326,0.821428571428571,0.803921568627451,FALSE
"4243","chr7",92066561,92066799,239,"*",5,0.554214377406187,-0.264195240931985,-2.45183431299551,0.684866314194216,0.930372244877554,11016848,11016852,5,0.397887172887173,0.502352855820844,-0.104465682933671,0.272727272727273,0.477272727272727,0.3,0.523809523809524,0.513513513513513,0.3,0.365853658536585,0.671875,0.5,0.615384615384615,0.432432432432432,0.428571428571429,FALSE
"4244","chr10",82108670,82108733,64,"*",7,0.926594002378595,-0.290568646996431,-2.44930522784271,0.685744066599464,0.930573169769846,14754589,14754595,7,0.556972947379924,0.679228691014757,-0.122255743634833,0.581395348837209,0.723076923076923,0.339285714285714,0.46031746031746,0.692307692307692,0.545454545454545,0.685185185185185,0.655737704918033,0.731707317073171,0.813186813186813,0.553191489361702,0.636363636363636,FALSE
"4245","chr12",130554838,130555007,170,"*",11,1.20267484503313,0.205932930338715,2.44927919138668,0.685744066599464,0.930573169769846,17747862,17747872,11,0.814389824883143,0.722025450724507,0.0923643741586364,0.811764705882353,0.794642857142857,0.983050847457627,0.769230769230769,0.785714285714286,0.741935483870968,0.620253164556962,0.654761904761905,0.777777777777778,0.752808988764045,0.784615384615385,0.741935483870968,FALSE
"4246","chr13",86491233,86491323,91,"*",5,0.598491590254762,0.373112069538577,2.44908954527221,0.685840070768788,0.930573169769846,18326612,18326616,5,0.752982077621211,0.64429163294862,0.108690444672591,0.9,0.720930232558139,0.793103448275862,0.821428571428571,0.523809523809524,0.758620689655172,0.605263157894737,0.625,0.607142857142857,0.625,0.575757575757576,0.827586206896552,FALSE
"4247","chr1",79401665,79401765,101,"*",7,0.753084811820789,0.329573517225684,2.44901871602908,0.68585378565012,0.930573169769846,946978,946984,7,0.841810195976863,0.751264984108121,0.0905452118687413,0.875,0.851851851851852,0.818181818181818,0.939393939393939,0.884615384615385,0.681818181818182,0.785714285714286,0.75,0.705882352941177,0.888888888888889,0.636363636363636,0.740740740740741,FALSE
"4248","chr14",48659102,48659999,898,"*",10,1.32964782923558,-0.280988710564409,-2.44818446294137,0.686169227920755,0.930573169769846,18816356,18816365,10,0.609049784986899,0.701910259053116,-0.0928604740662171,0.631578947368421,0.623188405797101,0.537313432835821,0.527272727272727,0.531914893617021,0.803030303030303,0.73469387755102,0.654545454545455,0.711111111111111,0.650793650793651,0.793650793650794,0.666666666666667,FALSE
"4249","chr6",3726166,3726268,103,"*",5,0.547588376065936,-0.291812156531512,-2.44794171218872,0.686285804412077,0.930573169769846,8786479,8786483,5,0.750224111199721,0.876202911911199,-0.125978800711478,0.707317073170732,0.807692307692308,0.884615384615385,0.757575757575758,0.533333333333333,0.810810810810811,0.888888888888889,0.787878787878788,0.958333333333333,0.851063829787234,0.921052631578947,0.85,FALSE
"4250","chr6",66051821,66052956,1136,"*",5,0.543710922683817,0.199189476065014,2.44757702645478,0.686381808581401,0.930573169769846,9357636,9357640,5,0.663587749480325,0.563325634481199,0.100262114999126,0.721311475409836,0.676056338028169,0.714285714285714,0.676056338028169,0.522388059701492,0.671428571428571,0.666666666666667,0.360824742268041,0.534246575342466,0.633802816901408,0.556962025316456,0.627450980392157,FALSE
"4251","chr9",139061452,139061602,151,"*",5,0.533304016149229,-0.294468624907328,-2.44735659757181,0.686477812750725,0.930573169769846,13963619,13963623,5,0.769787226005841,0.896053663713547,-0.126266437707706,0.756756756756757,0.829268292682927,0.666666666666667,0.84375,0.757575757575758,0.764705882352941,0.95,0.833333333333333,0.904761904761905,0.96875,0.906976744186046,0.8125,FALSE
"4252","chr6",132225135,132225288,154,"*",6,0.677737420689692,0.430438026241028,2.44735292415849,0.686477812750725,0.930573169769846,9796936,9796941,6,0.368987843987844,0.217637771197609,0.151350072790235,0.333333333333333,0.162162162162162,0.730769230769231,0.4,0.178571428571429,0.409090909090909,0.310344827586207,0.161764705882353,0.24,0.405405405405405,0.0454545454545455,0.142857142857143,FALSE
"4253","chr13",80414469,80415297,829,"*",11,1.45594012711468,-0.329694784800159,-2.44691029414838,0.686628676445377,0.930573169769846,18291362,18291372,11,0.595657406916751,0.689814422207146,-0.0941570152903952,0.584905660377358,0.719298245614035,0.596153846153846,0.558139534883721,0.566666666666667,0.548780487804878,0.5625,0.727272727272727,0.757575757575758,0.742424242424242,0.552238805970149,0.796875,FALSE
"4254","chr8",329740,329878,139,"*",5,0.526126055852976,-0.338902846793686,-2.44537928957461,0.687081267529333,0.930967660093811,11661749,11661753,5,0.714405845051006,0.871969085163361,-0.157563240112355,0.966666666666667,0.806451612903226,0.666666666666667,0.769230769230769,0.4,0.67741935483871,0.918367346938776,0.903225806451613,0.886363636363636,0.821428571428571,0.807692307692308,0.894736842105263,FALSE
"4255","chr2",98366225,98366310,86,"*",5,0.55211198613522,-0.300695680502367,-2.44457247070718,0.687396709799968,0.931087406794878,3046384,3046388,5,0.472250874987676,0.579425204425204,-0.107174329437528,0.469387755102041,0.65625,0.533333333333333,0.369565217391304,0.347826086956522,0.457142857142857,0.659090909090909,0.595238095238095,0.5,0.555555555555556,0.5,0.666666666666667,FALSE
"4256","chr12",130751448,130751737,290,"*",12,1.31829658667791,-0.202508447585356,-2.44438923333084,0.687492713969292,0.931087406794878,17751436,17751447,12,0.494567442133481,0.624233264763191,-0.129665822629709,0.522727272727273,0.525,0.401785714285714,0.55045871559633,0.439655172413793,0.527777777777778,0.504347826086956,0.655172413793103,0.590163934426229,0.56043956043956,0.726415094339623,0.708860759493671,FALSE
"4257","chr1",109031573,109031678,106,"*",6,0.708672827233308,-0.574483955641053,-2.44328478420542,0.687801298799262,0.931286513102877,1141016,1141021,6,0.69297385620915,0.840026201868307,-0.147052345659157,0.733333333333333,1,0.75,0.411764705882353,0.529411764705882,0.733333333333333,0.964285714285714,0.842105263157895,0.857142857142857,0.785714285714286,0.863636363636364,0.727272727272727,FALSE
"4258","chr10",102383135,102383514,380,"*",10,1.16620539779381,-0.221699318919348,-2.44151731637421,0.688493900306528,0.932005364341669,14928031,14928040,10,0.5570923644994,0.683360710346261,-0.126268345846861,0.568627450980392,0.453125,0.617021276595745,0.623762376237624,0.535714285714286,0.544303797468354,0.722222222222222,0.673076923076923,0.658536585365854,0.693877551020408,0.725,0.627450980392157,FALSE
